Id,SalePrice
2736,136499.79741691813
2737,113626.24314138298
2738,136972.97721292434
2739,157221.45777556207
2740,128162.5644857868
2741,154554.8634983141
2742,149465.904027554
2743,159214.9890036363
2744,154262.40983865527
2745,135023.8912262402
2746,134633.56259504106
2747,143519.0217562887
2748,115542.83888158774
2749,130425.2813164609
2750,115529.64010626152
2751,127847.76589895472
2752,185894.86985489316
2753,148086.25326958235
2754,227194.66696909835
2755,131895.96950402771
2756,99479.40437528527
2757,72711.24221795941
2758,82187.27972539778
2759,150087.98589483788
2760,136394.30878253802
2761,142442.10726895835
2762,138281.42972006573
2763,182107.20439131217
2764,140142.3759451792
2765,261718.5936704168
2766,134006.37461167338
2767,85859.65632894578
2768,127353.54452676237
2769,143932.6558383961
2770,129996.0593718423
2771,99873.04131740751
2772,99925.1025616582
2773,174902.19711912517
2774,149429.23104490328
2775,140219.85188034375
2776,138622.2036939035
2777,136287.92179017785
2778,102119.62013480041
2779,134975.80690343917
2780,89164.51045517056
2781,86513.94915939886
2782,98232.51433447839
2783,111669.68732737273
2784,119487.60893875346
2785,142443.7626313207
2786,64289.06939102552
2787,119296.81701137789
2788,76277.17522267057
2789,177241.25428412596
2790,79816.4961430041
2791,115037.49687294071
2792,56162.85722333692
2793,160802.17124917769
2794,109364.09835827432
2795,123435.09920163415
2796,91575.58207121896
2797,226817.06820184767
2798,115895.81278521456
2799,117223.22683180562
2800,60402.4609936577
2801,98062.88680368259
2802,130329.4597446344
2803,169582.11023849732
2804,126615.29106487732
2805,96973.12088421405
2806,74688.27355671562
2807,158015.8504036157
2808,150876.2984011774
2809,128515.65013973386
2810,122170.19986528024
2811,160864.65389071114
2812,178241.0272984468
2813,163263.77123878422
2814,168164.93610636034
2815,97247.06338286045
2816,217643.68140971637
2817,145943.66234961737
2818,132856.55710326709
2819,164453.76512578735
2820,147812.4000740634
2821,113368.60624437028
2822,177505.42498310172
2823,316334.03300957475
2824,180884.17422103495
2825,151020.16314059874
2826,125617.55148783799
2827,139391.05337754686
2828,243248.67056645057
2829,176779.28352484386
2830,235308.5278208037
2831,174815.04988986108
2832,252657.3504306564
2833,308804.6758344491
2834,232950.22398854938
2835,222561.13161229904
2836,193741.82550596356
2837,157210.52124118755
2838,145781.23036278028
2839,170370.38521602744
2840,200197.90939066804
2841,199744.68772007583
2842,220305.50793066007
2843,152882.98041285962
2844,170722.92535147778
2845,118771.25867243821
2846,205871.133940306
2847,212262.47336257348
2848,210877.3280380169
2849,198358.31273163797
2850,268825.0617173471
2851,210772.89295784864
2852,224068.612340254
2853,226893.26619017674
2854,138113.95024338661
2855,197623.89797739327
2856,212265.04086446602
2857,187612.94417190793
2858,214006.63602560016
2859,113475.36666676374
2860,148064.0565308241
2861,128972.43375466269
2862,191356.1352112382
2863,134353.57923863945
2864,239781.31624942782
2865,159888.84561585437
2866,148527.85725986626
2867,103959.20269121956
2868,89041.26337998148
2869,108067.21856245547
2870,121351.24020965383
2871,79835.36882979386
2872,35713.41185247054
2873,102530.22296827102
2874,148060.62119829922
2875,111714.93249084328
2876,153895.68127567036
2877,132992.2399317648
2878,159592.35590613022
2879,144259.617474717
2880,108511.714893602
2881,141203.03273019555
2882,185985.22812208146
2883,200610.8721415999
2884,184434.77608525404
2885,183732.72888761683
2886,251534.32586953044
2887,99309.4732139416
2888,133964.76021606097
2889,41791.155116497335
2890,74955.51353812184
2891,147176.94932304416
2892,23297.049003507884
2893,58864.60991583632
2894,42033.76377943577
2895,334988.44498552725
2896,288531.9892263226
2897,212065.1328922984
2898,137404.2509623609
2899,214441.0619520518
2900,157218.33418898194
2901,217256.59865889506
2902,187351.46354172658
2903,312006.1451176672
2904,361033.10336643085
2905,94301.6358868521
2906,187752.14131790266
2907,113758.28159140928
2908,124286.0594117773
2909,141161.5777401561
2910,77587.79233637673
2911,86153.37489512526
2912,149096.86917722214
2913,89600.5418913112
2914,82391.64096933258
2915,89662.88907211475
2916,87504.95502674386
2917,168810.9175813655
2918,122542.59530775115
2919,219813.78583212115
